PSCT;BandiT
428,1667786;0
428,6852722;0
429,2863464;0
429,8459778;0
430,3815308;0
430,9571228;0
431,4550171;0
431,9677734;0
432,5998535;0
433,1448059;0
433,6848145;0
434,161377;0
434,7116089;0
435,2956543;0
435,7983398;0
436,3668518;0
436,9239502;0
437,5032043;0
438,0858765;0
438,6402588;0
439,0827332;0
439,7319641;0
440,2660217;0
440,8823547;0
441,4597168;0
441,9495239;0
442,551178;0
443,0472412;0
443,5223083;0
444,1497803;0
444,7461548;0
445,3180847;0
445,8301697;0
446,4056091;0
446,9914551;0
447,486969;0
448,0708923;0
448,5446472;0
449,092041;0
449,6643982;0
450,3781128;0
450,8352356;0
451,401062;0
451,9944763;0
452,4752197;0
452,9898376;0
453,5395508;0
454,0983276;0
454,6217041;0
455,1983337;0
455,6577454;0
456,284668;0
456,8916016;0
457,4994812;0
458,1063232;0
458,6404114;0
459,205658;0
459,6885376;0
460,1264954;0
460,6289063;0
461,151947;0
461,795166;0
462,3457031;0
463,0282593;0
463,5999146;0
464,1749878;0
464,6949463;0
465,1481628;0
465,6911011;0
466,2788086;0
466,8607788;0
467,3352356;0
467,9518738;0
468,4431152;0
468,9759216;0
469,6105957;0
470,1888733;0
470,7670593;0
471,3041382;0
471,8001709;0
472,3854675;0
472,9432373;0
473,4811401;0
474,037262;0
474,5534363;0
475,0881042;0
475,6239624;0
476,1752014;0
476,6611633;0
477,20578;0
477,750061;0
478,444397;0
478,9692993;0
479,5227966;0
480,0887756;0
480,696228;0
481,2428589;0
481,8068237;0
482,3014526;0
482,8465576;0
483,2666626;0
483,8201294;0
484,3310852;0
484,9204102;0
485,4430847;0
486,019165;0
486,596283;0
487,2269897;0
487,7967529;0
488,3392944;0
488,8537903;0
489,4634094;0
489,921814;0
490,4429626;0
491,0202026;0
491,5576782;0
492,1159668;0
492,6357117;0
493,1508484;0
493,6906128;0
494,2428589;0
494,756134;0
495,2791443;0
495,8683472;0
496,4580078;0
496,9698181;0
497,5542297;0
498,0744019;0
498,7047729;0
499,2304993;0
499,793396;0
500,3120728;0
500,8797607;0
501,4266968;0
501,8987122;0
502,4503479;0
502,9998779;0
503,4689331;0
504,1091919;0
504,6775208;0
505,2043457;0
505,8177795;0
506,398407;0
506,937439;0
507,4072876;0
507,870697;0
508,3439941;0
508,9328003;0
509,5074463;0
510,090271;0
510,6653137;0
511,3575439;0
511,8484802;0
512,4317017;0
512,9216309;0
513,3952026;0
513,9521484;0
514,4072266;0
515,0421753;0
515,4832153;0
516,1240845;0
516,7389526;0
517,3078003;0
517,7654419;0
518,3056641;0
518,8331299;0
519,4129639;0
519,8646851;0
520,3812256;0
520,9349365;0
521,4985352;0
522,0568848;0
522,6452026;0
523,1184082;0
523,7532349;0
524,3132935;0
524,8262329;0
525,4058838;0
525,9928589;0
526,5648193;0
527,0408936;0
527,5587158;0
528,0598755;0
528,5066528;0
529,010376;0
529,5750732;0
530,1238403;0
530,7064209;0
531,3861084;0
531,8825073;0
532,4482422;0
533,0262451;0
533,5549316;0
534,1223755;0
534,5248413;0
535,0365601;0
535,4567261;0
536,0128784;0
536,5957031;0
537,1730347;0
537,8778076;0
538,513855;0
539,0308228;0
539,6279297;0
540,145813;0
540,5807495;0
541,0327759;0
541,4295654;0
542,0354614;0
542,5712891;0
543,1905518;0
543,663208;0
544,2229004;0
544,7645264;0
545,4294434;0
546,050293;0
546,5941772;0
547,090332;0
547,5765381;0
548,0905762;0
548,5686646;0
549,1052856;0
549,687561;0
550,190979;0
550,7675781;0
551,296936;0
551,8797607;0
552,4559326;0
553,0146484;0
553,6386719;0
554,1185303;0
554,5824585;0
555,1248779;0
555,6849365;0
556,156311;0
556,6300659;0
557,1795044;0
557,8531494;0
558,3925781;0
558,9352417;0
559,4541626;0
559,9605713;0
560,5280151;0
561,0922241;0
561,6626587;0
562,2677612;0
562,7069702;0
563,211792;0
563,6437378;0
564,2144775;0
564,7734375;0
565,4198608;0
565,9983521;0
566,5996704;0
567,1679688;0
567,647583;0
568,1622925;0
568,5927734;0
569,15448;0
569,6348877;0
570,2420044;0
570,8322754;0
571,3796387;0
571,8884277;0
572,5439453;0
573,0831909;0
573,6410522;0
574,1352539;0
574,6185913;0
575,1616211;0
575,682373;0
576,2877808;0
576,7804565;0
577,274292;0
577,9247437;0
578,5059814;0
579,0609131;0
579,5592041;0
580,0844116;0
580,5322876;0
581,1078491;0
581,6954346;0
582,3102417;0
582,8572998;0
583,3047485;0
583,8393555;0
584,4343262;0
584,9788818;0
585,5012817;0
586,1209106;0
586,7235107;0
587,3361206;0
587,9086914;0
588,4011841;0
588,8949585;0
589,4106445;0
589,8565063;0
590,4338379;0
591,0014648;0
591,6369629;0
592,2018433;0
592,9312134;0
593,4867554;0
594,0066528;0
594,4717407;0
595,0027466;0
595,4794922;0
596,1025391;0
596,5517578;0
597,1113281;0
597,730957;0
598,3557129;0
598,9645386;0
599,7014771;0
600,4549561;0
601,0878296;0
601,5802002;0
601,961731;0
602,2952271;0
602,6456909;0
603,0846558;0
603,4584351;0
603,9781494;0
604,6187134;0
605,2398682;0
605,9968872;0
606,6281738;0
607,2199707;0
607,8718262;0
608,3669434;0
608,9014893;0
609,2740479;0
609,7039795;0
610,1488037;0
610,6369629;0
611,1361694;0
611,7625732;0
612,4125366;0
613,0964355;0
613,6678467;0
614,2294922;0
614,7733154;0
615,2860107;0
615,7250977;0
616,201416;0
616,6699219;0
617,1924438;0
617,7353516;0
618,3808594;0
618,9610596;0
619,5614014;0
620,1175537;0
620,6834106;0
621,1889038;0
621,8187866;0
622,2432251;0
622,7587891;0
623,1813354;0
623,6685791;0
624,2946777;0
624,9695435;0
625,5744019;0
626,1520996;0
626,7700806;0
627,2880859;0
627,847168;0
628,2987671;0
628,7907104;0
629,3331299;0
629,803833;0
630,4171143;0
630,9599609;0
631,49823;0
632,0839233;0
632,6769409;0
633,3577271;0
633,9064941;0
634,4586792;0
634,9517822;0
635,4421387;0
635,9630737;0
636,3950806;0
636,9202881;0
637,4837036;0
638,0783081;0
638,6876221;0
639,34552;0
639,890686;0
640,4117432;0
640,9967041;0
641,5548706;0
642,0527954;0
642,5561523;0
643,1130371;0
643,6014404;0
644,0635986;0
644,6271973;0
645,2661743;0
645,9071045;0
646,4868164;0
647,0690918;0
647,6469727;0
648,1306152;0
648,5904541;0
649,0042725;0
649,5696411;0
650,1723022;0
650,7728271;0
651,2896118;0
652,0036011;0
652,6275635;0
653,2319336;0
653,6714478;0
654,145874;0
654,6110229;0
655,1229858;0
655,6436157;0
656,2495728;0
656,7266846;0
657,3779297;0
657,9811401;0
658,637085;0
659,1795654;0
659,7075806;0
660,2801514;0
660,7075195;0
661,210083;0
661,7443848;0
662,2020874;0
662,7819214;0
663,3729248;0
663,9849243;0
664,6179199;0
665,2513428;0
665,8044434;0
666,2495728;0
666,7537842;0
667,2543335;0
667,8223877;0
668,3486938;0
668,828186;0
669,3048096;0
669,8530884;0
670,5360718;0
671,1696777;0
671,7103271;0
672,3358765;0
672,8608398;0
673,2984619;0
673,7973022;0
674,3012695;0
674,8493652;0
675,4067383;0
675,9541626;0
676,5959473;0
677,0332642;0
677,7565308;0
678,2918091;0
678,8006592;0
679,4209595;0
680,0134277;0
680,5046387;0
680,9675293;0
681,5147705;0
682,0223999;0
682,5010376;0
683,1689453;0
683,7434082;0
684,2832642;0
684,9043579;0
685,401123;0
685,9833374;0
686,4464722;0
687,0444946;0
687,5115967;0
688,0783081;0
688,7037354;0
689,1676636;0
689,8094482;0
690,3259888;0
690,9331055;0
691,5033569;0
691,9862671;0
692,522522;0
693,0332031;0
693,491272;0
694,039917;0
694,6430054;0
695,2227173;0
695,8026733;0
696,3494873;0
696,9529419;0
697,4259033;0
697,9921265;0
698,4396362;0
699,045166;0
699,5577393;0
700,1575317;0
700,7713013;0
701,2328491;0
701,7892456;0
702,2924805;0
702,8175659;0
703,3191528;0
703,9238892;0
704,5108032;0
705,0499878;0
705,630188;0
706,2751465;0
706,8309937;0
707,3322144;0
707,7652588;0
708,3292847;0
708,8270874;0
709,3347778;0
709,7728882;0
710,4324951;0
711,048584;0
711,6651001;0
712,2324219;0
712,6636353;0
713,0339355;0
713,3539429;0
713,6184692;0
713,8620605;0
714,1496582;0
714,5510864;0
715,0280151;0
715,5252075;0
715,9584351;0
716,4705811;0
716,7194214;0
716,977356;0
717,2379761;0
717,5631104;0
717,8021851;0
718,09729;0
718,3728638;0
718,8118896;0
719,2008667;0
719,529541;0
719,7549438;0
720,0354614;0
720,2636719;0
720,5335693;0
720,7528687;0
720,9814453;0
721,2637939;0
721,5338135;0
721,7905273;0
722,0442505;0
722,3746338;0
722,5883789;0
722,8427734;0
723,0600586;0
723,2078857;0
723,4492188;0
723,6333008;0
723,8412476;0
724,0274658;0
724,2040405;0
724,479187;0
724,6950684;0
724,9320068;0
725,1367188;0
725,2930908;0
725,4694214;0
725,6242676;0
725,7976074;0
725,9456177;0
726,0744629;0
726,2238159;0
726,4672241;0
726,6739502;0
726,9076538;0
727,0758667;0
727,321167;0
727,3557129;0
727,4194336;0
727,46521;0
727,5845337;0
727,7285156;0
727,9959106;0
728,187561;0
728,3808594;0
728,5794678;0
728,7178955;0
728,8742065;0
728,8825684;0
728,8644409;0
728,9884033;0
729,0959473;0
729,2984619;0
729,4221802;0
729,6122437;0
729,7531128;0
729,9567261;0
730,026062;0
730,0717163;0
730,1763306;0
730,156189;0
730,2662354;0
730,421936;0
730,5140381;0
730,6662598;0
730,7907715;0
730,9221191;0
731,0385132;0
731,1855469;0
731,2299194;0
731,2058716;0
731,3287354;0
731,3668823;0
731,4960327;0
731,5472412;0
731,6513672;0
731,8027344;0
731,9365234;0
731,9995117;0
732,0655518;0
732,0870361;0
732,0839844;0
732,15625;0
732,3024902;0
732,4303589;0
732,5105591;0
732,5817261;0
732,6677856;0
732,776123;0
732,8424072;0
732,8258057;0
732,8030396;0
732,8110962;0
732,9063721;0
732,9133301;0
733,0914307;0
733,2646484;0
733,3497314;0
733,4592896;0
733,4584351;0
733,5167236;0
733,5450439;0
733,4521484;0
733,4467773;0
733,4578247;0
733,6501465;0
733,7617798;0
733,8564453;0
733,8978271;0
733,9677124;0
733,9932251;0
734,0758057;0
734,0996094;0
734,0674438;0
734,0698242;0
734,0862427;0
734,1728516;0
734,24646;0
734,3112183;0
734,3894043;0
734,4284058;0
734,4707642;0
734,4232178;0
734,446228;0
734,5238037;0
734,5656128;0
734,6204834;0
734,6108398;0
734,6606445;0
734,7557373;0
734,8269043;0
734,8401489;0
734,7727661;0
734,8650513;0
734,9175415;0
734,9370117;0
734,9553833;0
734,9276123;0
734,9818115;0
734,9371338;0
735,0062256;0
735,0619507;0
735,1862793;0
735,2234497;0
735,2178345;0
735,2497559;0
735,2176514;0
735,2165527;0
735,2927856;0
735,2750244;0
735,2833252;0
735,3563843;0
735,3712769;0
735,4204712;0
735,4758301;0
735,4672241;0
735,5119019;0
735,5343018;0
735,4822388;0
735,4244385;0
735,4609375;0
735,5388794;0
735,6531982;0
735,5997314;0
735,6261597;0
735,6132813;0
735,6391602;0
735,6637573;0
735,6976929;0
735,7706909;0
735,6826782;0
735,6600342;0
735,8026733;0
735,8425903;0
735,8248291;0
735,7671509;0
735,7163086;0
735,7523193;0
735,7800293;0
735,8356934;0
735,8936157;0
735,9326172;0
735,9061279;0
735,8937988;0
735,9332275;0
735,9394531;0
735,8701782;0
735,8908081;0
735,9675903;0
735,9677734;0
735,9498291;0
735,9971924;0
736,0009155;0
736,0411987;0
735,9869385;0
735,9736328;0
735,9470825;0
736,0810547;0
736,1300659;0
736,1608887;0
736,1703491;0
736,0147095;0
735,9815063;0
736,0129395;0
736,0410156;0
736,0645142;0
736,1029663;0
736,2036743;0
736,2407227;0
736,190979;0
736,1220703;0
736,0959473;0
736,0626831;0
736,1222534;0
736,0425415;0
736,1165161;0
736,0978394;0
736,1384277;0
736,1817017;0
736,2373657;0
736,2540894;0
736,1852417;0
736,2282715;0
736,1432495;0
736,1466064;0
736,1345825;0
736,2116089;0
736,203125;0
736,1668701;0
736,1547241;0
736,1918945;0
736,1415405;0
736,2434082;0
736,2574463;0
736,2427368;0
736,1865234;0
736,2009888;0
736,2233887;0
736,1799927;0
736,1901855;0
736,2559204;0
736,218811;0
736,2041626;0
736,2314453;0
736,2979126;0
736,2970581;0
736,2286377;0
736,2975464;0
736,2594604;0
736,1877441;0
736,1507568;0
736,1852417;0
736,2103271;0
736,242981;0
736,342041;0
736,364563;0
736,3466187;0
736,276001;0
736,2103271;0
736,1408081;0
736,1924438;0
736,1919556;0
736,213623;0
736,2574463;0
736,3049927;0
736,3344116;0
736,243103;0
736,2178345;0
736,1932373;0
736,1704712;0
736,1132202;0
736,1655273;0
736,2104492;0
736,2497559;0
736,3338623;0
736,3225708;0
736,3216553;0
736,2575684;0
736,151062;0
736,1662598;0
736,1792603;0
736,1673584;0
736,2097168;0
736,2372437;0
736,2994995;0
736,2206421;0
736,2061768;0
736,1987305;0
736,1567383;0
736,2017212;0
736,2224121;0
736,1600342;0
736,1217651;0
736,1583862;0
736,2089844;0
736,1835327;0
736,1452026;0
736,079895;0
736,1320801;0
736,2149048;0
736,2362671;0
736,196106;0
736,2260132;0
736,2202148;0
736,1051636;0
736,0682983;0
736,0830078;0
736,1000977;0
736,1151123;0
736,1186523;0
736,1566162;0
736,0648193;0
736,1565552;0
736,1604614;0
736,2131958;0
736,2171631;0
736,175293;0
736,1361084;0
736,0507202;0
735,9725952;0
