Time (s)
44,578125
45,6953125
46,71875
47,6328125
48,6640625
49,90625
50,921875
51,8515625
52,890625
53,921875
55,0625
56,09375
57,1171875
58,0390625
59,28125
60,3203125
61,34375
62,265625
63,484375
64,4140625
65,53125
66,453125
67,4765625
68,6953125
69,734375
70,75
71,6875
72,71875
73,8515625
74,890625
75,90625
76,9375
78,078125
79,1015625
80,140625
81,0625
82,296875
83,3125
84,34375
85,2734375
86,3125
87,453125
88,484375
89,421875
90,5390625
91,453125
92,7109375
93,75
94,6796875
95,71875
96,7421875
97,8828125
98,9375
99,9765625
100,8984375
101,9453125
103,1640625
103,9921875
105,1328125
106,15625
107,078125
108,09375
109,328125
110,3515625
111,2734375
112,3046875
113,140625
113,140625
115,3828125
116,5
117,53125
118,75
119,6796875
120,7109375
121,9296875
122,9609375
123,890625
124,921875
125,9453125
127,0703125
128,109375
129,125
130,15625
131,296875
132,3125
133,34375
134,375
135,3125
136,328125
137,5625
138,578125
139,3984375
140,53125
141,5703125
142,6953125
143,734375
144,765625
145,7890625
146,734375
147,96875
148,890625
149,9140625
151,1328125
152,1640625
153,078125
154,109375
155,140625
156,2890625
157,328125
158,359375
159,2890625
160,3203125
161,3359375
162,5546875
163,5859375
164,4140625
165,546875
166,703125
167,7421875
168,765625
169,6875
170,8203125
171,9375
172,96875
174,0078125
174,9375
175,96875
177,1875
178,125
179,1640625
180,203125
181,4375
182,3671875
183,3828125
184,4140625
185,359375
186,6171875
187,53125
188,546875
189,5859375
190,625
191,765625
192,7890625
193,8203125
194,8359375
195,96875
197,0078125
198,0390625
198,9765625
200,203125
201,2265625
202,171875
203,2109375
204,4375
205,375
206,390625
207,4296875
208,359375
209,390625
210,625
211,6484375
212,6796875
213,59375
214,8515625
215,8671875
216,8828125
217,8203125
218,8515625
220,078125
220,9921875
222,03125
223,046875
224,2890625
225,109375
226,25
227,28125
228,203125
229,453125
230,4921875
231,4296875
232,5546875
233,3828125
234,421875
235,46875
236,71875
237,75
238,6796875
239,7109375
240,7265625
241,8828125
242,8984375
243,9375
244,96875
245,8828125
247,1484375
248,1640625
249,09375
250,125
251,359375
252,296875
253,3125
254,34375
255,578125
256,4921875
257,5234375
258,5390625
259,3515625
260,6875
261,7265625
262,765625
263,6875
264,703125
265,9609375
266,984375
267,921875
268,953125
269,984375
271,1171875
272,1328125
273,171875
274,1015625
275,1171875
276,359375
277,3828125
278,3046875
279,328125
280,6640625
281,484375
282,5234375
283,5625
284,390625
285,7109375
286,7421875
287,765625
288,78125
290,015625
290,8515625
291,8671875
293,0078125
294,046875
295,0859375
296,1171875
297,046875
298,2890625
299,3046875
300,2421875
301,28125
302,5078125
303,4453125
304,3671875
305,5
306,6328125
307,671875
308,6953125
309,71875
310,6484375
311,6796875
312,828125
313,84375
314,8671875
315,8984375
317,015625
318,046875
319,0859375
320,125
321,0546875
322,28125
323,3203125
324,2421875
325,28125
326,5234375
327,453125
328,46875
329,3828125
330,5234375
331,6796875
332,6953125
333,7265625
334,6796875
335,703125
336,9375
337,96875
338,9140625
339,859375
341
342,046875
343,0703125
344,21875
345,25
346,2734375
347,1953125
348,4296875
349,3671875
350,40625
351,4453125
352,6875
353,6015625
354,6484375
355,671875
356,6015625
357,8671875
358,890625
359,828125
360,875
361,90625
363,0546875
364
365,0390625
366,1015625
367,25
368,28125
369,296875
370,2421875
371,4765625
372,4140625
373,4453125
374,3984375
375,421875
376,65625
377,6875
378,7109375
379,65625
380,7109375
381,859375
382,90625
383,828125
384,859375
386,1171875
387,046875
388,0859375
389,1171875
390,0390625
391,078125
392,3125
393,265625
394,2890625
395,5234375
396,4609375
397,4921875
398,5078125
399,4375
400,6796875
401,7109375
402,7421875
403,6796875
404,90625
405,9296875
406,8671875
407,90625
408,9296875
409,8671875
411,125
412,140625
413,0703125
414,109375
415,046875
416,28125
417,3203125
418,2421875
419,2734375
420,515625
421,453125
422,484375
423,5234375
424,453125
425,6875
426,7109375
427,7421875
428,671875
429,90625
430,921875
431,9453125
432,875
433,8984375
435,140625
436,0703125
437,109375
438,1328125
439,2734375
440,3125
441,34375
442,2734375
443,2890625
444,4140625
445,53125
446,5546875
447,4765625
448,7109375
449,75
450,6796875
451,7109375
452,75
453,8984375
454,9140625
455,9375
456,875
458,109375
459,15625
460,0859375
461,1171875
462,140625
463,28125
464,3125
465,3515625
466,265625
467,4921875
468,5078125
469,4296875
470,546875
471,5703125
472,6875
473,7265625
474,765625
475,6796875
476,9296875
477,96875
478,890625
479,9375
481,0546875
482,1875
483,125
484,1484375
485,1796875
486,09375
487,34375
488,3828125
489,3046875
490,328125
491,5703125
492,5859375
493,515625
494,3515625
495,6953125
496,7265625
497,75
498,7890625
499,71875
500,9453125
501,96875
502,90625
503,9609375
505,1015625
506,140625
507,171875
508,1875
509,1328125
510,375
511,296875
512,328125
513,34375
514,375
515,515625
516,5625
517,4921875
518,5078125
519,7421875
520,78125
521,6953125
522,7265625
523,7578125
524,9921875
525,9140625
526,9375
527,96875
529,1953125
530,1171875
531,1328125
532,171875
533,3046875
534,3359375
535,3515625
536,390625
537,328125
538,3671875
539,5078125
540,5390625
541,578125
542,515625
543,5625
544,796875
545,734375
546,765625
547,78125
548,921875
549,9453125
550,96875
551,90625
553,1484375
554,1953125
555,125
556,171875
557,1875
558,328125
559,359375
560,375
561,3984375
562,3203125
563,5546875
564,390625
565,515625
566,5546875
567,78125
568,7109375
569,75
570,984375
572,015625
572,9375
573,96875
574,984375
576,140625
577,171875
578,1953125
579,125
580,359375
581,375
582,40625
583,3359375
584,3515625
585,578125
586,59375
587,5234375
588,5390625
589,7734375
590,8046875
591,71875
592,734375
593,7578125
594,9765625
596
596,921875
597,953125
598,984375
600,203125
601,140625
602,171875
603,203125
604,421875
605,3515625
606,390625
607,328125
608,5703125
609,375
610,609375
611,640625
612,5546875
613,796875
614,8359375
615,765625
616,8125
617,8359375
618,9765625
620
621,0234375
621,9609375
623,2265625
624,171875
625,203125
626,125
627,359375
628,3984375
629,328125
630,3671875
631,3828125
632,6171875
633,640625
634,3515625
635,59375
636,6328125
637,7734375
638,796875
639,828125
640,7578125
642,015625
643,0390625
643,96875
645,0078125
646,0390625
647,1875
648,21875
649,234375
650,2578125
651,4140625
652,4453125
653,375
654,40625
655,6328125
656,65625
657,578125
658,625
659,84375
660,78125
661,8203125
662,7421875
664
665,03125
665,9453125
666,984375
668,0234375
669,2578125
670,1875
671,234375
672,1640625
673,3984375
674,4296875
675,3828125
676,3984375
677,4296875
678,6640625
679,578125
680,6328125
681,5546875
682,796875
683,8359375
684,765625
685,8046875
686,84375
687,9765625
689,0078125
690,046875
690,9921875
692,03125
693,2578125
694,1953125
695,21875
696,2421875
697,46875
698,390625
699,4296875
700,453125
701,6015625
703,0390625
703,6484375
704,7890625
705,703125
707,15625
707,765625
708,90625
710,0390625
710,953125
711,984375
713,0234375
714,0390625
715,0703125
716
717,2421875
718,265625
719,1953125
720,234375
721,46875
722,3828125
723,4296875
724,34375
725,484375
726,6171875
727,65625
728,671875
729,6015625
730,6328125
731,8515625
732,8046875
733,8515625
734,890625
735,8125
737,046875
738,0703125
738,9921875
740,015625
741,0546875
742,2734375
743,1953125
744,2265625
745,25
746,4765625
747,4140625
748,4375
749,46875
750,484375
751,6171875
752,6484375
753,671875
754,6953125
755,8203125
756,859375
757,875
758,890625
759,828125
761,0546875
762,0859375
763,0078125
764,2578125
765,28125
766,2109375
767,25
768,28125
769,421875
770,4453125
771,46875
772,5
773,6484375
774,6953125
775,6171875
776,65625
777,8828125
778,8125
779,84375
780,875
781,9140625
783,0390625
784,0859375
785,0078125
786,03125
787,0703125
788,2109375
789,2578125
790,296875
791,2421875
792,4765625
793,5078125
794,421875
795,4453125
796,46875
797,6953125
798,6328125
799,6640625
800,6953125
801,6171875
802,859375
803,890625
804,8046875
805,84375
807,078125
808,09375
809,1171875
810,0546875
811,2890625
812,3203125
813,2421875
814,2734375
815,3046875
816,4453125
817,46875
818,4921875
819,40625
820,6484375
821,6796875
822,6953125
823,71875
824,859375
825,875
826,9140625
827,84375
829,078125
830,109375
831,046875
832,0625
833,09375
834,2421875
835,28125
836,3046875
837,328125
838,265625
839,3046875
840,4453125
841,46875
842,5
843,5390625
844,6640625
845,71875
846,734375
847,671875
848,90625
849,9375
850,8828125
851,921875
852,859375
854,078125
855,1015625
856,140625
857,0625
858,078125
859,3203125
860,3515625
861,2890625
862,3125
863,3515625
864,3828125
865,5
866,546875
867,484375
868,7109375
869,7421875
870,671875
871,703125
872,7421875
873,8828125
874,921875
875,9453125
876,875
877,90625
879,1484375
880,0625
881,09375
882,109375
883,3359375
884,3515625
885,2734375
886,2890625
887,53125
888,4609375
889,390625
890,53125
891,46875
892,5078125
893,5234375
894,6796875
895,703125
896,7578125
897,671875
898,890625
899,9140625
900,9296875
901,953125
903,0859375
904,125
905,15625
906,0859375
907,1171875
908,3359375
909,265625
910,296875
911,328125
912,546875
913,5703125
914,3828125
915,5
916,53125
917,7734375
918,6953125
919,71875
920,7421875
921,9765625
922,8984375
923,9375
924,96875
925,984375
927,140625
928,15625
929,0859375
930,1015625
931,125
932,34375
933,28125
934,3203125
935,34375
936,5625
937,4921875
938,5234375
939,4375
940,7578125
941,78125
942,7109375
943,7265625
944,7421875
945,9921875
946,90625
947,9375
948,953125
949,984375
951,1015625
952,125
953,140625
954,1796875
955,3125
956,3515625
957,3828125
958,3203125
959,453125
960,5703125
961,484375
962,515625
963,5546875
964,6875
965,7265625
966,765625
967,78125
968,7109375
969,9296875
970,96875
971,8984375
972,921875
974,15625
975,171875
976,1875
977,1171875
978,3515625
979,3828125
980,3046875
981,3359375
982,3671875
983,5859375
984,40625
985,546875
986,5703125
987,5
988,515625
989,75
990,78125
991,7109375
992,734375
993,984375
994,8984375
995,9375
996,96875
998,1875
999,1171875
1000,132813
1001,164063
1002,179688
1003,414063
1004,34375
1005,382813
1006,320313
1007,335938
1008,570313
1009,398438
1010,546875
1011,578125
1012,726563
1013,75
1014,789063
1015,8125
1016,945313
1017,976563
1019,015625
1019,929688
1020,953125
1021,976563
1023,210938
1024,148438
1025,171875
1026,203125
1027,351563
1028,382813
1029,40625
1030,335938
1031,609375
1032,523438
1033,546875
1034,398438
1035,554688
1036,773438
1037,804688
1038,820313
1039,75
1040,976563
1042,015625
1042,953125
1043,976563
1045
1046,21875
1047,15625
1048,1875
1049,21875
1050,335938
1051,367188
1052,40625
1053,421875
1054,359375
1055,59375
1056,625
1057,5625
1058,59375
1059,40625
1060,554688
1061,8125
1062,84375
1063,757813
1064,789063
1066,03125
1066,960938
1067,984375
1069,023438
1070,25
1071,171875
1072,210938
1073,21875
1074,15625
1075,40625
1076,429688
1077,359375
1078,390625
1079,414063
1080,554688
1081,585938
1082,617188
1083,554688
1084,796875
1085,851563
1086,765625
1087,789063
1089,023438
1089,953125
1090,96875
1091,992188
1093,023438
1093,945313
1095,179688
1096,210938
1097,226563
1098,25
1099,390625
1100,429688
1101,367188
1102,382813
1103,617188
1104,632813
1105,585938
1106,835938
1107,773438
1108,804688
1110,046875
1110,976563
1112,015625
1113,039063
1114,0625
1115,179688
1116,21875
1117,257813
1118,179688
1119,210938
1120,445313
1121,367188
1122,382813
1123,40625
1124,625
1125,65625
1126,570313
1127,601563
1128,625
1129,851563
1130,804688
1131,84375
1132,757813
1133,984375
1135,007813
1136,039063
1137,078125
1138,007813
1139,25
1140,28125
1141,21875
1142,257813
1143,476563
1144,421875
1145,453125
1146,382813
1147,398438
1148,625
1149,648438
1150,578125
1151,601563
1152,617188
1153,859375
1154,78125
1155,804688
1156,835938
1157,867188
1159,085938
1160,015625
1161,03125
1162,054688
1163,28125
1164,21875
1165,273438
1166,21875
1167,273438
1168,414063
1169,4375
1170,46875
1171,484375
1172,414063
1173,648438
1174,679688
1175,703125
1176,65625
1177,898438
1178,84375
1179,875
1180,898438
1181,828125
1183,054688
1184
1185,03125
1186,078125
1187,210938
1188,242188
1189,265625
1190,304688
1191,234375
1192,460938
1193,5
1194,445313
1195,484375
1196,625
1197,65625
1198,679688
1199,710938
1200,640625
1201,882813
1202,8125
1203,851563
1205,09375
1206,03125
1207,0625
1208,085938
1209,109375
1210,234375
1211,265625
1212,3125
1213,242188
1214,367188
1215,492188
1216,429688
1217,484375
1218,53125
1219,648438
1220,6875
1221,710938
1222,726563
1223,851563
1224,867188
1225,898438
1226,929688
1228,054688
1229,070313
1230,109375
1231,03125
1232,265625
1233,296875
1234,335938
1235,257813
1236,304688
1237,523438
1238,453125
1239,390625
1240,53125
1241,671875
1242,710938
1243,742188
1244,65625
1245,6875
1246,90625
1247,929688
1248,945313
1249,875
1251,117188
1252,132813
1253,070313
1254,101563
1255,335938
1256,257813
1257,289063
1258,3125
1259,351563
1260,484375
1261,5
1262,539063
1263,46875
1264,515625
1265,65625
1266,6875
1267,726563
1268,742188
1269,867188
1270,890625
1271,921875
1272,945313
1273,867188
1274,890625
1276,132813
1277,148438
1278,078125
1279,109375
1280,125
1281,359375
1282,273438
1283,3125
1284,34375
1285,5625
1286,507813
1287,546875
1288,46875
1289,695313
1290,710938
1291,742188
1292,679688
1293,695313
1294,929688
1295,960938
1296,875
1297,90625
1298,9375
1300,078125
1301,117188
1302,15625
1303,09375
1304,328125
1305,34375
1306,28125
1307,3125
1308,554688
1309,367188
1310,5
1311,515625
1312,539063
1313,6875
1314,710938
1315,726563
1316,757813
1317,679688
1318,90625
1319,9375
1320,960938
1321,890625
1323,140625
1324,171875
1325,117188
1326,15625
1327,382813
1328,3125
1329,351563
1330,28125
1331,304688
1332,328125
1333,578125
1334,390625
1335,515625
1336,546875
1337,773438
1338,710938
1339,664063
1340,789063
1341,953125
1342,984375
1343,914063
1344,953125
1346,179688
1347,109375
1348,140625
1349,15625
1350,1875
1351,320313
1352,335938
1353,359375
1354,382813
1355,515625
1356,554688
1357,585938
1358,507813
1359,742188
1360,78125
1361,71875
1362,742188
1363,976563
1364,90625
1365,9375
1366,96875
1368
1369,148438
1370,1875
1371,210938
1372,148438
1373,171875
1374,328125
1375,34375
1376,375
1377,390625
1378,523438
1379,453125
1380,585938
1381,507813
1382,546875
1383,570313
1384,8125
1385,734375
1386,789063
1387,8125
1388,96875
1389,992188
1390,9375
1391,984375
1393,015625
1394,234375
1395,164063
1396,179688
1397,203125
1398,21875
1399,359375
1400,398438
1401,453125
1402,367188
1403,617188
1404,546875
1405,5625
1406,59375
1407,625
1408,765625
1409,804688
1410,84375
1411,773438
1413,015625
1413,953125
1414,976563
1416,007813
1417,242188
1418,179688
1419,210938
1420,242188
1421,257813
1422,390625
1423,40625
1424,460938
1425,382813
1426,640625
1427,664063
1428,601563
1429,429688
1430,773438
1431,8125
1432,84375
1433,78125
1435,023438
1435,96875
1437
1438,015625
1439,046875
1440,1875
1441,21875
1442,25
1443,265625
1444,203125
1445,445313
1446,476563
1447,390625
1448,421875
1449,351563
1450,578125
1451,609375
1452,640625
1453,859375
1454,796875
1455,84375
1456,773438
1457,796875
1459,03125
1460,046875
1461,078125
1462
1463,03125
1464,257813
1465,195313
1466,234375
1467,179688
1468,421875
1469,359375
1470,382813
1471,40625
1472,640625
1473,671875
1474,601563
1475,617188
1476,640625
1477,664063
1478,8125
1479,835938
1480,867188
1481,789063
1482,820313
1484,0625
1485,007813
1486,0625
1486,984375
1488,234375
1489,25
1490,28125
1491,203125
1492,242188
1493,296875
1494,4375
1495,476563
1496,40625
1497,429688
1498,460938
1499,578125
1500,617188
1501,671875
1502,695313
1503,820313
1504,851563
1505,882813
1506,898438
1508,03125
1509,0625
1510,085938
1511,015625
1512,046875
1512,773438
1514,304688
1515,21875
1516,25
1517,273438
1518,210938
1519,335938
1520,460938
1521,492188
1522,632813
1523,671875
1524,695313
1525,828125
1526,859375
1527,875
1528,90625
1529,820313
1531,0625
1532,015625
1533,03125
1534,0625
1535,078125
1536,101563
1537,21875
1538,257813
1539,296875
1540,226563
1541,460938
1542,5
1543,53125
1544,453125
1545,484375
1546,625
1547,664063
1548,703125
1549,726563
1550,851563
1551,882813
1552,914063
1553,835938
1555,0625
1556,078125
1557,109375
1558,023438
1559,257813
1560,28125
1561,296875
1562,328125
1563,273438
1564,429688
1565,476563
1566,515625
1567,445313
1568,671875
1569,695313
1570,710938
1571,742188
1572,65625
1573,890625
1574,921875
1575,859375
1576,890625
1578,132813
1579,046875
1580,0625
1581,09375
1582,117188
1583,242188
1584,265625
1585,296875
1586,320313
1587,242188
1588,476563
1589,398438
1590,53125
1591,492188
1592,710938
1593,648438
1594,6875
1595,726563
1596,859375
1597,875
1598,90625
1599,210938
1600,945313
1602,085938
1603,101563
1604,132813
1605,070313
1606,101563
1607,34375
1608,273438
1609,289063
1610,34375
1611,484375
1612,507813
1613,546875
1614,382813
1615,71875
1616,734375
1617,757813
1618,671875
1619,710938
1620,953125
1621,882813
1622,914063
1623,929688
1625,164063
1626,109375
1627,046875
1627,867188
1629,085938
1630,226563
1631,257813
1632,289063
1633,3125
1634,359375
1635,484375
1636,515625
1637,546875
1638,484375
1639,710938
1640,734375
1641,773438
1642,90625
1643,929688
1644,960938
1645,898438
1647,132813
1648,164063
1649,085938
1650,320313
1651,359375
1652,296875
1652,703125
1654,34375
1655,492188
1656,515625
1657,554688
1658,484375
1659,320313
1660,765625
1661,6875
1662,710938
1663,75
1664,703125
1665,945313
1666,882813
1667,90625
1668,929688
1670,171875
1671,085938
1672,125
1673,15625
1674,296875
1675,335938
1676,289063
1677,335938
1678,359375
1679,398438
1680,554688
1681,585938
1682,515625
1683,546875
1684,6875
1685,726563
1686,757813
1687,898438
1688,929688
1689,960938
1690,984375
1692,117188
1693,140625
1694,179688
1695,101563
1696,132813
1697,273438
1698,3125
1699,359375
1700,390625
1701,3125
1702,539063
1703,578125
1704,414063
1705,539063
1706,789063
1707,726563
1708,757813
1709,695313
1710,9375
1711,96875
1712,78125
1713,929688
1714,984375
1716,125
1717,140625
1718,171875
1719,203125
1720,320313
1721,375
1722,398438
1723,328125
1724,359375
1725,601563
1726,53125
1727,554688
1728,609375
1729,757813
1730,804688
1731,734375
1732,765625
1733,796875
1734,929688
1735,984375
1737,015625
1737,9375
1738,96875
1740,210938
1741,140625
1742,179688
1743,21875
1744,382813
1745,414063
1746,429688
1747,351563
1748,59375
1749,625
1750,554688
1751,570313
1752,59375
1753,609375
1754,75
1755,796875
1756,820313
1757,734375
1758,765625
1760,015625
1760,9375
1761,96875
1763,007813
1764,226563
1765,15625
1766,195313
1767,226563
1768,148438
1769,375
1770,390625
1771,421875
1772,351563
1773,367188
1774,398438
1775,539063
1776,554688
1777,585938
1778,601563
1779,742188
1780,773438
1781,796875
1782,8125
1784,039063
1784,960938
1785,992188
1786,9375
1787,96875
1789,1875
1790,210938
1791,148438
1792,164063
1793,398438
1794,421875
1795,445313
1796,382813
1797,414063
1798,648438
1799,578125
1800,617188
1801,640625
1802,765625
1803,789063
1804,8125
1805,757813
1806,78125
1808,007813
1809,03125
1809,945313
1810,96875
1812,007813
1813,125
1814,15625
1815,1875
1816,210938
1817,34375
1818,375
1819,390625
1820,421875
1821,65625
1822,59375
1823,632813
1824,570313
1825,585938
1826,8125
1827,851563
1828,773438
1829,804688
1830,835938
1832,054688
1832,984375
1834,015625
1835,046875
1836,164063
1837,203125
1838,234375
1839,25
1840,382813
1841,414063
1842,4375
1843,359375
1844,390625
1845,632813
1846,671875
1847,585938
1848,601563
1849,835938
1850,859375
1851,796875
1852,835938
1853,875
1854,992188
1856,015625
1857,054688
1858,070313
1859
1860,015625
1861,171875
1862,195313
1863,25
1864,203125
1865,226563
1866,453125
1867,476563
1868,40625
1869,445313
1870,46875
1871,609375
1872,648438
1873,679688
1874,609375
1875,648438
1876,8125
1877,828125
1878,84375
1879,875
1880,789063
1881,8125
1883,039063
1884,070313
1885,007813
1886,039063
1887,265625
1888,28125
1889,210938
1890,242188
1891,460938
1892,390625
1893,429688
1894,445313
1895,390625
1896,625
1897,664063
1898,601563
1899,640625
1900,695313
1901,835938
1902,859375
1903,890625
1904,820313
1906,0625
1907,09375
1908,007813
1909,039063
1910,054688
1911,09375
1912,21875
1913,265625
1914,289063
1915,210938
1916,453125
1917,484375
1918,5
1919,328125
1920,664063
1921,703125
1922,632813
1923,648438
1924,890625
1925,8125
1926,835938
1927,867188
1929,007813
1930,046875
1931,078125
1932,109375
1933,03125
1934,28125
1935,3125
1936,242188
1937,28125
1938,21875
1939,453125
1940,484375
1941,523438
1942,4375
1943,6875
1944,617188
1945,640625
1946,679688
1947,820313
1948,851563
1949,890625
1950,914063
1951,859375
1953,09375
1954,03125
1955,070313
1956,101563
1957,03125
1958,046875
1959,28125
1960,21875
1961,265625
1962,304688
1963,4375
1964,476563
1965,492188
1966,523438
1967,648438
1968,671875
1969,710938
1970,640625
1971,867188
1972,890625
1973,828125
1974,859375
1975,882813
1977,109375
1978,039063
1979,054688
1980,078125
1981,257813
1982,273438
1983,328125
1984,257813
1985,5
1986,515625
1987,453125
1988,5
1989,429688
1990,460938
1991,703125
1992,734375
1993,65625
1994,679688
1995,710938
1996,851563
1997,875
1998,914063
1999,851563
2001,078125
2002,117188
2003,148438
2004,09375
2005,109375
2006,34375
2007,273438
2008,304688
2009,328125
2010,257813
2011,492188
2012,523438
2013,445313
2014,375
2015,710938
2016,726563
2017,65625
2018,671875
2019,726563
2020,671875
2021,890625
2022,929688
2023,882813
2024,90625
2025,9375
2026,867188
2028,132813
2029,0625
2030,09375
2031,125
2032,265625
2033,296875
2034,335938
2035,265625
2036,492188
2037,523438
2038,460938
2039,5
2040,539063
2041,695313
2042,734375
2043,671875
2044,6875
2045,71875
2046,945313
2047,867188
2048,898438
2049,921875
2051,0625
2052,101563
2053,148438
2054,070313
2055,304688
2056,320313
2057,34375
2058,28125
2059,523438
2060,476563
2061,507813
2062,539063
2063,554688
2064,375
2065,695313
2066,726563
2067,742188
2068,765625
2069,6875
2070,921875
2071,882813
2072,921875
2073,9375
2074,960938
2076,195313
2077,132813
2078,15625
2079,1875
2080,328125
2081,367188
2082,304688
2083,359375
2084,375
2085,492188
2086,523438
2087,546875
2088,5625
2089,703125
2090,742188
2091,773438
2092,789063
2093,71875
2094,953125
2095,976563
2096,90625
2097,945313
2098,976563
2100,125
2101,15625
2102,171875
2103,101563
2104,351563
2105,398438
2106,320313
2107,34375
2108,570313
2109,539063
2110,5625
2111,507813
2112,523438
2113,78125
2114,710938
2115,75
2116,789063
2117,804688
2118,945313
2119,976563
2120,921875
2122,164063
2123,1875
2124,125
2125,164063
2126,1875
2127,335938
2128,359375
2129,390625
2130,320313
2131,335938
2132,375
2133,53125
2134,5625
2135,609375
2136,625
2137,570313
2138,804688
2139,734375
2140,757813
2141,78125
2142,695313
2143,945313
2144,960938
2145,976563
2147,007813
2148,125
2149,179688
2150,210938
2151,125
2152,140625
2153,367188
2154,40625
2155,320313
2156,359375
2157,585938
2158,617188
2159,554688
2160,578125
2161,8125
2162,742188
2163,757813
2164,789063
2165,820313
2166,945313
2167,976563
2169,007813
2169,953125
2170,992188
2172,226563
2173,15625
2174,179688
2175,21875
2176,359375
2177,382813
2178,414063
2179,4375
2180,570313
2181,59375
2182,609375
2183,546875
2184,5625
2185,820313
2186,835938
2187,765625
2188,796875
2189,835938
2190,976563
2191,992188
2193,015625
2193,960938
2195,210938
2196,25
2197,171875
2198,414063
2199,445313
2200,367188
2201,398438
2202,617188
2203,546875
2204,578125
2205,617188
2206,648438
2207,789063
2208,820313
2209,765625
2210,804688
2211,828125
2212,851563
2213,96875
2215
2216,039063
2216,96875
2218,226563
2219,171875
2220,210938
2221,226563
2222,164063
2223,398438
2224,429688
2225,445313
2226,359375
2227,609375
2228,625
2229,640625
2230,5625
2231,578125
2232,796875
2233,820313
2234,859375
2235,78125
2237,007813
2238,039063
2239,054688
2239,984375
2241,015625
2242,25
2243,171875
2244,210938
2245,242188
2246,1875
2247,4375
2248,375
2249,390625
2250,421875
2251,578125
2252,617188
2253,65625
2254,59375
2255,84375
2256,867188
2257,796875
2258,8125
2259,84375
2261,078125
2262
2263,039063
2263,992188
2265,226563
2266,257813
2267,179688
2268,195313
2269,25
2270,390625
2271,40625
2272,429688
2273,46875
2274,40625
2275,640625
2276,679688
2277,59375
2278,609375
2279,640625
2280,867188
2281,789063
2282,835938
2283,859375
2284,773438
2286,039063
2287,070313
2288
2289,023438
2290,265625
2291,195313
2292,226563
2293,273438
2294,398438
2295,4375
2296,453125
2297,492188
2298,421875
2299,65625
2300,59375
2301,617188
2302,648438
2303,578125
2304,84375
2305,867188
2306,796875
2307,835938
2309,054688
2310,085938
2311,023438
2312,0625
2313,289063
2314,203125
2315,25
2316,203125
2317,242188
