Time (s)
16,390625
17,328125
18,4609375
19,4921875
20,3125
21,1328125
22,6640625
23,5859375
24,7109375
25,6328125
26,6640625
27,8984375
28,921875
29,8671875
30,8828125
31,8984375
33,1328125
34,0625
35,1015625
36,1171875
37,2578125
38,1953125
39,3203125
40,34375
41,4765625
42,5078125
43,46875
44,4921875
45,5234375
46,7578125
47,671875
48,703125
48,8046875
50,640625
51,8828125
52,9140625
53,9296875
54,859375
56,0859375
57,1171875
58,140625
59,0703125
60,3203125
61,3515625
62,265625
63,1875
64,3203125
65,46875
66,515625
67,5546875
68,375
69,703125
70,75
71,6796875
72,6953125
73,71875
74,9375
75,8828125
76,9140625
77,9453125
79,1640625
80,0859375
81,109375
82,1328125
83,0703125
84,3046875
85,3203125
86,34375
87,359375
88,296875
89,53125
90,5546875
91,5
92,5234375
93,75
94,6796875
95,703125
96,7265625
97,953125
98,875
99,890625
100,9296875
101,9609375
103,09375
104,1171875
105,1484375
106,1796875
107,09375
108,2265625
109,3828125
110,3046875
111,3359375
112,5703125
113,484375
114,515625
115,546875
116,671875
117,7109375
118,75
119,7734375
120,6953125
121,921875
122,9375
123,9765625
124,90625
125,9453125
127,171875
128,1015625
129,125
130,140625
131,1640625
132,296875
133,2421875
134,2890625
135,3203125
136,5546875
137,5703125
138,5
139,53125
140,546875
141,4765625
142,71875
143,75
144,7734375
145,6953125
146,953125
147,9765625
148,90625
149,9296875
151,171875
152,1015625
153,1328125
154,1640625
155,3828125
156,3125
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
156,921875
233,6953125
234,625
235,640625
236,6640625
237,8984375
238,8125
239,8515625
240,8828125
241,8984375
243,03125
244,0625
245,1015625
246,046875
247,2890625
248,21875
249,234375
250,2578125
251,4921875
252,4140625
253,4375
254,453125
255,4765625
256,703125
257,625
258,671875
259,6953125
260,6171875
261,8515625
262,890625
263,90625
264,8359375
266,0546875
267,0859375
268,1171875
269,03125
270,15625
271,296875
272,328125
273,2421875
274,2578125
275,4921875
276,5234375
277,453125
278,4921875
279,53125
280,671875
281,703125
282,6484375
283,6875
284,90625
285,9296875
286,859375
287,8984375
289,046875
290,0859375
291,125
292,0625
293,09375
294,3203125
295,2421875
296,2734375
297,3046875
298,328125
299,46875
300,5078125
301,5390625
